File Name,Red Count,Green Count,Blue Count
images/dots_1.png,0.32727272727272727,0.36363636363636365,0.3090909090909091
images/dots_2.png,0.3473684210526316,0.42105263157894735,0.23157894736842105
images/dots_3.png,0.25,0.25,0.5
images/dots_4.png,0.32,0.4,0.28
images/dots_5.png,0.2962962962962963,0.48148148148148145,0.2222222222222222
images/dots_6.png,0.3291139240506329,0.24050632911392406,0.43037974683544306
images/dots_7.png,0.391304347826087,0.30434782608695654,0.30434782608695654
images/dots_8.png,0.2727272727272727,0.4318181818181818,0.29545454545454547
images/dots_9.png,0.45714285714285713,0.22857142857142856,0.3142857142857143
images/dots_10.png,0.3013698630136986,0.3835616438356164,0.3150684931506849
images/dots_11.png,0.22580645161290322,0.3870967741935484,0.3870967741935484
images/dots_12.png,0.5185185185185185,0.24074074074074073,0.24074074074074073
images/dots_13.png,0.42857142857142855,0.14285714285714285,0.42857142857142855
images/dots_14.png,0.3333333333333333,0.4,0.26666666666666666
images/dots_15.png,0.34285714285714286,0.42857142857142855,0.22857142857142856
images/dots_16.png,0.3409090909090909,0.36363636363636365,0.29545454545454547
images/dots_17.png,0.2608695652173913,0.45652173913043476,0.2826086956521739
images/dots_18.png,0.3488372093023256,0.4186046511627907,0.23255813953488372
images/dots_19.png,0.2597402597402597,0.33766233766233766,0.4025974025974026
images/dots_20.png,0.4074074074074074,0.30864197530864196,0.2839506172839506
images/dots_21.png,0.4576271186440678,0.22033898305084745,0.3220338983050847
images/dots_22.png,0.36363636363636365,0.5,0.13636363636363635
images/dots_23.png,0.3508771929824561,0.2807017543859649,0.3684210526315789
images/dots_24.png,0.3434343434343434,0.30303030303030304,0.35353535353535354
images/dots_25.png,0.3392857142857143,0.4107142857142857,0.25
images/dots_26.png,0.3050847457627119,0.3389830508474576,0.3559322033898305
images/dots_27.png,0.3333333333333333,0.3563218390804598,0.3103448275862069
images/dots_28.png,0.23333333333333334,0.36666666666666664,0.4
images/dots_29.png,0.3333333333333333,0.2857142857142857,0.38095238095238093
images/dots_30.png,0.4642857142857143,0.32142857142857145,0.21428571428571427
images/dots_31.png,0.32,0.33,0.35
images/dots_32.png,0.25,0.325,0.425
images/dots_33.png,0.3488372093023256,0.3372093023255814,0.313953488372093
images/dots_34.png,0.3695652173913043,0.30434782608695654,0.32608695652173914
images/dots_35.png,0.34285714285714286,0.34285714285714286,0.3142857142857143
images/dots_36.png,0.2727272727272727,0.36363636363636365,0.36363636363636365
images/dots_37.png,0.3333333333333333,0.2777777777777778,0.3888888888888889
images/dots_38.png,0.3950617283950617,0.2839506172839506,0.32098765432098764
images/dots_39.png,0.3924050632911392,0.3291139240506329,0.27848101265822783
images/dots_40.png,0.3402061855670103,0.36082474226804123,0.29896907216494845
images/dots_41.png,0.30303030303030304,0.3838383838383838,0.31313131313131315
images/dots_42.png,0.273972602739726,0.3424657534246575,0.3835616438356164
images/dots_43.png,0.40476190476190477,0.2857142857142857,0.30952380952380953
images/dots_44.png,0.3333333333333333,0.31746031746031744,0.3492063492063492
images/dots_45.png,0.5454545454545454,0.09090909090909091,0.36363636363636365
images/dots_46.png,0.4,0.2,0.4
images/dots_47.png,0.325,0.375,0.3
images/dots_48.png,0.36585365853658536,0.34146341463414637,0.2926829268292683
images/dots_49.png,0.38461538461538464,0.34615384615384615,0.2692307692307692
images/dots_50.png,0.36363636363636365,0.29292929292929293,0.3434343434343434
images/dots_51.png,0.44,0.24,0.32
images/dots_52.png,0.3181818181818182,0.42045454545454547,0.26136363636363635
images/dots_53.png,0.3380281690140845,0.2535211267605634,0.4084507042253521
images/dots_54.png,0.26666666666666666,0.3333333333333333,0.4
images/dots_55.png,0.36363636363636365,0.18181818181818182,0.45454545454545453
images/dots_56.png,0.4166666666666667,0.3055555555555556,0.2777777777777778
images/dots_57.png,0.36363636363636365,0.35353535353535354,0.2828282828282828
images/dots_58.png,0.36363636363636365,0.3787878787878788,0.25757575757575757
images/dots_59.png,0.2692307692307692,0.3974358974358974,0.3333333333333333
images/dots_60.png,0.3157894736842105,0.38596491228070173,0.2982456140350877
images/dots_61.png,0.3148148148148148,0.2777777777777778,0.4074074074074074
images/dots_62.png,0.19672131147540983,0.4426229508196721,0.36065573770491804
images/dots_63.png,0.2222222222222222,0.2857142857142857,0.49206349206349204
images/dots_64.png,0.391304347826087,0.2608695652173913,0.34782608695652173
images/dots_65.png,0.33766233766233766,0.2987012987012987,0.36363636363636365
images/dots_66.png,0.23636363636363636,0.43636363636363634,0.32727272727272727
images/dots_67.png,0.6,0.2,0.2
images/dots_68.png,0.2926829268292683,0.34146341463414637,0.36585365853658536
images/dots_69.png,0.2222222222222222,0.4444444444444444,0.3333333333333333
images/dots_70.png,0.3493975903614458,0.43373493975903615,0.21686746987951808
images/dots_71.png,0.4090909090909091,0.29545454545454547,0.29545454545454547
images/dots_72.png,0.26666666666666666,0.35555555555555557,0.37777777777777777
images/dots_73.png,0.34782608695652173,0.32608695652173914,0.32608695652173914
images/dots_74.png,0.3275862068965517,0.39655172413793105,0.27586206896551724
images/dots_75.png,0.28125,0.5,0.21875
images/dots_76.png,0.37254901960784315,0.37254901960784315,0.2549019607843137
images/dots_77.png,0.3448275862068966,0.27586206896551724,0.3793103448275862
images/dots_78.png,0.5,0.0,0.5
images/dots_79.png,0.3488372093023256,0.5116279069767442,0.13953488372093023
images/dots_80.png,0.3673469387755102,0.3673469387755102,0.2653061224489796
images/dots_81.png,0.2558139534883721,0.29069767441860467,0.45348837209302323
images/dots_82.png,0.36470588235294116,0.29411764705882354,0.3411764705882353
images/dots_83.png,0.3333333333333333,0.26666666666666666,0.4
images/dots_84.png,0.24675324675324675,0.45454545454545453,0.2987012987012987
images/dots_85.png,0.3333333333333333,0.4166666666666667,0.25
images/dots_86.png,0.36666666666666664,0.37777777777777777,0.25555555555555554
images/dots_87.png,0.3684210526315789,0.3157894736842105,0.3157894736842105
images/dots_88.png,0.3382352941176471,0.2647058823529412,0.39705882352941174
images/dots_89.png,0.37735849056603776,0.3018867924528302,0.32075471698113206
images/dots_90.png,0.36666666666666664,0.36666666666666664,0.26666666666666666
images/dots_91.png,0.32323232323232326,0.3434343434343434,0.3333333333333333
images/dots_92.png,0.3055555555555556,0.3888888888888889,0.3055555555555556
images/dots_93.png,0.38095238095238093,0.30158730158730157,0.31746031746031744
images/dots_94.png,0.40816326530612246,0.30612244897959184,0.2857142857142857
images/dots_95.png,0.3076923076923077,0.23076923076923078,0.46153846153846156
images/dots_96.png,0.41379310344827586,0.22413793103448276,0.3620689655172414
images/dots_97.png,0.3333333333333333,0.4444444444444444,0.2222222222222222
images/dots_98.png,0.358974358974359,0.3717948717948718,0.2692307692307692
images/dots_99.png,0.3333333333333333,0.5833333333333334,0.08333333333333333
images/dots_100.png,0.26,0.5,0.24
images/dots_101.png,0.375,0.265625,0.359375
images/dots_102.png,0.21428571428571427,0.2857142857142857,0.5
images/dots_103.png,0.15789473684210525,0.631578947368421,0.21052631578947367
images/dots_104.png,0.4411764705882353,0.35294117647058826,0.20588235294117646
images/dots_105.png,0.3368421052631579,0.35789473684210527,0.30526315789473685
images/dots_106.png,0.35135135135135137,0.32432432432432434,0.32432432432432434
images/dots_107.png,0.39473684210526316,0.2631578947368421,0.34210526315789475
images/dots_108.png,0.25862068965517243,0.43103448275862066,0.3103448275862069
images/dots_109.png,0.345679012345679,0.2839506172839506,0.37037037037037035
images/dots_110.png,0.3516483516483517,0.32967032967032966,0.31868131868131866
images/dots_111.png,0.4318181818181818,0.26136363636363635,0.3068181818181818
images/dots_112.png,0.3333333333333333,0.0,0.6666666666666666
images/dots_113.png,0.358974358974359,0.24358974358974358,0.3974358974358974
images/dots_114.png,0.5294117647058824,0.058823529411764705,0.4117647058823529
images/dots_115.png,0.3333333333333333,0.3333333333333333,0.3333333333333333
images/dots_116.png,0.3229166666666667,0.3854166666666667,0.2916666666666667
images/dots_117.png,0.2839506172839506,0.345679012345679,0.37037037037037035
images/dots_118.png,0.4074074074074074,0.2222222222222222,0.37037037037037035
images/dots_119.png,0.5,0.25,0.25
images/dots_120.png,0.3763440860215054,0.3763440860215054,0.24731182795698925
images/dots_121.png,0.3611111111111111,0.3055555555555556,0.3333333333333333
images/dots_122.png,1.0,0.0,0.0
images/dots_123.png,0.3617021276595745,0.23404255319148937,0.40425531914893614
images/dots_124.png,0.3181818181818182,0.2727272727272727,0.4090909090909091
images/dots_125.png,0.358974358974359,0.3333333333333333,0.3076923076923077
images/dots_126.png,0.28125,0.375,0.34375
images/dots_127.png,0.23076923076923078,0.38461538461538464,0.38461538461538464
images/dots_128.png,0.23809523809523808,0.38095238095238093,0.38095238095238093
images/dots_129.png,0.4482758620689655,0.27586206896551724,0.27586206896551724
images/dots_130.png,0.3103448275862069,0.43103448275862066,0.25862068965517243
images/dots_131.png,0.20689655172413793,0.3275862068965517,0.46551724137931033
images/dots_132.png,0.3333333333333333,0.3434343434343434,0.32323232323232326
images/dots_133.png,0.3142857142857143,0.37142857142857144,0.3142857142857143
images/dots_134.png,0.29411764705882354,0.4117647058823529,0.29411764705882354
images/dots_135.png,0.46153846153846156,0.15384615384615385,0.38461538461538464
images/dots_136.png,0.22727272727272727,0.4090909090909091,0.36363636363636365
images/dots_137.png,0.27692307692307694,0.4,0.3230769230769231
images/dots_138.png,0.18181818181818182,0.22727272727272727,0.5909090909090909
images/dots_139.png,0.41379310344827586,0.29310344827586204,0.29310344827586204
images/dots_140.png,0.2903225806451613,0.25806451612903225,0.45161290322580644
images/dots_141.png,0.2978723404255319,0.44680851063829785,0.2553191489361702
images/dots_142.png,0.36666666666666664,0.3333333333333333,0.3
images/dots_143.png,0.2894736842105263,0.3157894736842105,0.39473684210526316
images/dots_144.png,0.34375,0.25,0.40625
images/dots_145.png,0.5,0.5,0.0
images/dots_146.png,0.3132530120481928,0.3253012048192771,0.3614457831325301
images/dots_147.png,0.25,0.3333333333333333,0.4166666666666667
images/dots_148.png,0.2839506172839506,0.32098765432098764,0.3950617283950617
images/dots_149.png,0.27956989247311825,0.3870967741935484,0.3333333333333333
images/dots_150.png,0.14814814814814814,0.37037037037037035,0.48148148148148145
images/dots_151.png,0.5,0.0,0.5
images/dots_152.png,0.5,0.1,0.4
images/dots_153.png,0.2,0.5,0.3
images/dots_154.png,0.2,0.45,0.35
images/dots_155.png,0.42857142857142855,0.19047619047619047,0.38095238095238093
images/dots_156.png,0.3194444444444444,0.4027777777777778,0.2777777777777778
images/dots_157.png,0.25,0.5625,0.1875
images/dots_158.png,0.2,0.38,0.42
images/dots_159.png,0.34,0.32,0.34
images/dots_160.png,0.45454545454545453,0.36363636363636365,0.18181818181818182
images/dots_161.png,0.3333333333333333,0.42028985507246375,0.2463768115942029
images/dots_162.png,0.25,0.375,0.375
images/dots_163.png,0.29411764705882354,0.35294117647058826,0.35294117647058826
images/dots_164.png,0.3684210526315789,0.3368421052631579,0.29473684210526313
images/dots_165.png,0.27710843373493976,0.3493975903614458,0.37349397590361444
images/dots_166.png,0.15555555555555556,0.5111111111111111,0.3333333333333333
images/dots_167.png,0.2,0.5,0.3
images/dots_168.png,0.3333333333333333,0.3333333333333333,0.3333333333333333
images/dots_169.png,0.28888888888888886,0.4,0.3111111111111111
images/dots_170.png,0.43157894736842106,0.2631578947368421,0.30526315789473685
images/dots_171.png,0.37777777777777777,0.3333333333333333,0.28888888888888886
images/dots_172.png,0.3684210526315789,0.47368421052631576,0.15789473684210525
images/dots_173.png,0.31343283582089554,0.40298507462686567,0.2835820895522388
images/dots_174.png,0.375,0.2916666666666667,0.3333333333333333
images/dots_175.png,0.26666666666666666,0.06666666666666667,0.6666666666666666
images/dots_176.png,0.23809523809523808,0.2857142857142857,0.47619047619047616
images/dots_177.png,0.38961038961038963,0.3116883116883117,0.2987012987012987
images/dots_178.png,0.31666666666666665,0.26666666666666666,0.4166666666666667
images/dots_179.png,0.31958762886597936,0.35051546391752575,0.32989690721649484
images/dots_180.png,0.2916666666666667,0.375,0.3333333333333333
images/dots_181.png,0.15384615384615385,0.3076923076923077,0.5384615384615384
images/dots_182.png,0.2982456140350877,0.3157894736842105,0.38596491228070173
images/dots_183.png,0.2608695652173913,0.40217391304347827,0.33695652173913043
images/dots_184.png,0.375,0.375,0.25
images/dots_185.png,0.37373737373737376,0.29292929292929293,0.3333333333333333
images/dots_186.png,0.37037037037037035,0.2962962962962963,0.3333333333333333
images/dots_187.png,0.17307692307692307,0.4423076923076923,0.38461538461538464
images/dots_188.png,0.3269230769230769,0.34615384615384615,0.3269230769230769
images/dots_189.png,0.296875,0.359375,0.34375
images/dots_190.png,0.4444444444444444,0.3055555555555556,0.25
images/dots_191.png,0.0,1.0,0.0
images/dots_192.png,0.3448275862068966,0.27586206896551724,0.3793103448275862
images/dots_193.png,0.5833333333333334,0.25,0.16666666666666666
images/dots_194.png,0.5,0.3181818181818182,0.18181818181818182
images/dots_195.png,0.3125,0.3125,0.375
images/dots_196.png,0.38372093023255816,0.32558139534883723,0.29069767441860467
images/dots_197.png,0.36,0.48,0.16
images/dots_198.png,0.2558139534883721,0.37209302325581395,0.37209302325581395
images/dots_199.png,0.3023255813953488,0.4883720930232558,0.20930232558139536
images/dots_200.png,0.2804878048780488,0.17073170731707318,0.5487804878048781
images/dots_201.png,0.3333333333333333,0.2839506172839506,0.38271604938271603
images/dots_202.png,0.30864197530864196,0.345679012345679,0.345679012345679
images/dots_203.png,0.35,0.2875,0.3625
images/dots_204.png,0.0,1.0,0.0
images/dots_205.png,0.3614457831325301,0.3373493975903614,0.30120481927710846
images/dots_206.png,0.2875,0.3375,0.375
images/dots_207.png,0.3055555555555556,0.3472222222222222,0.3472222222222222
images/dots_208.png,0.3333333333333333,0.3333333333333333,0.3333333333333333
images/dots_209.png,1.0,0.0,0.0
images/dots_210.png,0.5,0.0,0.5
images/dots_211.png,0.35384615384615387,0.26153846153846155,0.38461538461538464
images/dots_212.png,0.35714285714285715,0.07142857142857142,0.5714285714285714
images/dots_213.png,0.40540540540540543,0.32432432432432434,0.2702702702702703
images/dots_214.png,0.358974358974359,0.3333333333333333,0.3076923076923077
images/dots_215.png,0.2916666666666667,0.3333333333333333,0.375
images/dots_216.png,0.23863636363636365,0.3409090909090909,0.42045454545454547
images/dots_217.png,0.4375,0.3125,0.25
images/dots_218.png,0.42857142857142855,0.39285714285714285,0.17857142857142858
images/dots_219.png,0.09090909090909091,0.2727272727272727,0.6363636363636364
images/dots_220.png,0.41935483870967744,0.3387096774193548,0.24193548387096775
images/dots_221.png,0.36363636363636365,0.3181818181818182,0.3181818181818182
images/dots_222.png,0.47368421052631576,0.2894736842105263,0.23684210526315788
images/dots_223.png,0.3829787234042553,0.3404255319148936,0.2765957446808511
images/dots_224.png,0.37209302325581395,0.3488372093023256,0.27906976744186046
images/dots_225.png,0.24,0.28,0.48
images/dots_226.png,0.32142857142857145,0.25,0.42857142857142855
images/dots_227.png,0.2903225806451613,0.3870967741935484,0.3225806451612903
images/dots_228.png,0.3111111111111111,0.35555555555555557,0.3333333333333333
images/dots_229.png,1.0,0.0,0.0
images/dots_230.png,0.3253012048192771,0.3614457831325301,0.3132530120481928
images/dots_231.png,0.42857142857142855,0.07142857142857142,0.5
images/dots_232.png,0.3469387755102041,0.3163265306122449,0.336734693877551
images/dots_233.png,0.27906976744186046,0.4069767441860465,0.313953488372093
images/dots_234.png,0.3424657534246575,0.3698630136986301,0.2876712328767123
images/dots_235.png,0.6,0.4,0.0
images/dots_236.png,0.24489795918367346,0.3877551020408163,0.3673469387755102
images/dots_237.png,0.3333333333333333,0.2708333333333333,0.3958333333333333
images/dots_238.png,0.3076923076923077,0.4230769230769231,0.2692307692307692
images/dots_239.png,0.38461538461538464,0.15384615384615385,0.46153846153846156
images/dots_240.png,0.3253012048192771,0.3373493975903614,0.3373493975903614
images/dots_241.png,0.14285714285714285,0.2857142857142857,0.5714285714285714
images/dots_242.png,0.49056603773584906,0.2830188679245283,0.22641509433962265
images/dots_243.png,0.36538461538461536,0.34615384615384615,0.28846153846153844
images/dots_244.png,0.375,0.4,0.225
images/dots_245.png,0.2833333333333333,0.31666666666666665,0.4
images/dots_246.png,0.37662337662337664,0.2597402597402597,0.36363636363636365
images/dots_247.png,0.29292929292929293,0.36363636363636365,0.3434343434343434
images/dots_248.png,0.36,0.25333333333333335,0.38666666666666666
images/dots_249.png,0.37735849056603776,0.3018867924528302,0.32075471698113206
images/dots_250.png,0.26666666666666666,0.35555555555555557,0.37777777777777777
images/dots_251.png,0.34782608695652173,0.43478260869565216,0.21739130434782608
images/dots_252.png,0.26136363636363635,0.4090909090909091,0.32954545454545453
images/dots_253.png,0.32786885245901637,0.3442622950819672,0.32786885245901637
images/dots_254.png,0.47368421052631576,0.15789473684210525,0.3684210526315789
images/dots_255.png,0.27710843373493976,0.24096385542168675,0.4819277108433735
images/dots_256.png,0.3424657534246575,0.3698630136986301,0.2876712328767123
images/dots_257.png,0.3050847457627119,0.423728813559322,0.2711864406779661
images/dots_258.png,0.2857142857142857,0.42857142857142855,0.2857142857142857
images/dots_259.png,0.3684210526315789,0.3157894736842105,0.3157894736842105
images/dots_260.png,0.3333333333333333,0.3466666666666667,0.32
images/dots_261.png,0.3333333333333333,0.41975308641975306,0.24691358024691357
images/dots_262.png,0.26865671641791045,0.26865671641791045,0.4626865671641791
images/dots_263.png,0.3875,0.25,0.3625
images/dots_264.png,0.29411764705882354,0.29411764705882354,0.4117647058823529
images/dots_265.png,0.26666666666666666,0.4444444444444444,0.28888888888888886
images/dots_266.png,0.2553191489361702,0.3191489361702128,0.425531914893617
images/dots_267.png,0.47619047619047616,0.2857142857142857,0.23809523809523808
images/dots_268.png,0.2,0.4666666666666667,0.3333333333333333
images/dots_269.png,0.5,0.25,0.25
images/dots_270.png,0.30120481927710846,0.3132530120481928,0.3855421686746988
images/dots_271.png,0.425,0.4,0.175
images/dots_272.png,0.29,0.34,0.37
images/dots_273.png,0.3728813559322034,0.2711864406779661,0.3559322033898305
images/dots_274.png,0.36363636363636365,0.09090909090909091,0.5454545454545454
images/dots_275.png,0.32653061224489793,0.336734693877551,0.336734693877551
images/dots_276.png,0.3333333333333333,0.30158730158730157,0.36507936507936506
images/dots_277.png,0.33962264150943394,0.37735849056603776,0.2830188679245283
images/dots_278.png,0.425,0.275,0.3
images/dots_279.png,0.3333333333333333,0.19753086419753085,0.4691358024691358
images/dots_280.png,0.2978723404255319,0.3617021276595745,0.3404255319148936
images/dots_281.png,0.3968253968253968,0.31746031746031744,0.2857142857142857
images/dots_282.png,0.35353535353535354,0.29292929292929293,0.35353535353535354
images/dots_283.png,0.3854166666666667,0.34375,0.2708333333333333
images/dots_284.png,0.0,0.0,1.0
images/dots_285.png,0.3125,0.25,0.4375
images/dots_286.png,0.45901639344262296,0.29508196721311475,0.2459016393442623
images/dots_287.png,0.3076923076923077,0.31868131868131866,0.37362637362637363
images/dots_288.png,0.24731182795698925,0.34408602150537637,0.40860215053763443
images/dots_289.png,0.421875,0.375,0.203125
images/dots_290.png,0.3522727272727273,0.3181818181818182,0.32954545454545453
images/dots_291.png,0.42857142857142855,0.20408163265306123,0.3673469387755102
images/dots_292.png,0.39285714285714285,0.25,0.35714285714285715
images/dots_293.png,0.4383561643835616,0.2465753424657534,0.3150684931506849
images/dots_294.png,0.2857142857142857,0.3142857142857143,0.4
images/dots_295.png,0.3448275862068966,0.3333333333333333,0.3218390804597701
images/dots_296.png,0.5,0.5,0.0
images/dots_297.png,0.33962264150943394,0.2830188679245283,0.37735849056603776
images/dots_298.png,0.4,0.4,0.2
images/dots_299.png,0.37209302325581395,0.26744186046511625,0.36046511627906974
images/dots_300.png,0.2857142857142857,0.2857142857142857,0.42857142857142855
images/dots_301.png,0.29333333333333333,0.26666666666666666,0.44
images/dots_302.png,0.3404255319148936,0.3191489361702128,0.3404255319148936
images/dots_303.png,0.453125,0.34375,0.203125
images/dots_304.png,0.3918918918918919,0.32432432432432434,0.28378378378378377
images/dots_305.png,0.34782608695652173,0.30434782608695654,0.34782608695652173
images/dots_306.png,0.4426229508196721,0.22950819672131148,0.32786885245901637
images/dots_307.png,0.32,0.52,0.16
images/dots_308.png,0.35714285714285715,0.3142857142857143,0.32857142857142857
images/dots_309.png,0.35185185185185186,0.2962962962962963,0.35185185185185186
images/dots_310.png,0.2857142857142857,0.47619047619047616,0.23809523809523808
images/dots_311.png,0.3333333333333333,0.2962962962962963,0.37037037037037035
images/dots_312.png,0.25,0.25,0.5
images/dots_313.png,0.36538461538461536,0.28846153846153844,0.34615384615384615
images/dots_314.png,0.33707865168539325,0.3258426966292135,0.33707865168539325
images/dots_315.png,0.34782608695652173,0.42028985507246375,0.2318840579710145
images/dots_316.png,0.375,0.3125,0.3125
images/dots_317.png,0.3548387096774194,0.3870967741935484,0.25806451612903225
images/dots_318.png,0.4166666666666667,0.25,0.3333333333333333
images/dots_319.png,0.45454545454545453,0.45454545454545453,0.09090909090909091
images/dots_320.png,0.34782608695652173,0.2608695652173913,0.391304347826087
images/dots_321.png,0.28,0.39,0.33
images/dots_322.png,0.5,0.14285714285714285,0.35714285714285715
images/dots_323.png,0.3275862068965517,0.3448275862068966,0.3275862068965517
images/dots_324.png,0.2916666666666667,0.4166666666666667,0.2916666666666667
images/dots_325.png,0.47058823529411764,0.3235294117647059,0.20588235294117646
images/dots_326.png,0.4,0.4,0.2
images/dots_327.png,0.3875,0.3125,0.3
images/dots_328.png,0.28735632183908044,0.3563218390804598,0.3563218390804598
images/dots_329.png,0.20833333333333334,0.4583333333333333,0.3333333333333333
images/dots_330.png,0.35,0.3,0.35
images/dots_331.png,0.30952380952380953,0.3333333333333333,0.35714285714285715
images/dots_332.png,0.39080459770114945,0.3333333333333333,0.27586206896551724
images/dots_333.png,0.37333333333333335,0.24,0.38666666666666666
